instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Time
13047,2012-07-02,fall,2012,July,19:00:00,0,Monday,1,1,28.448979591836732,30.001999999999995,43.0,0.1343,71,510,581,Evening
13048,2012-07-02,fall,2012,July,20:00:00,0,Monday,1,1,28.448979591836732,30.001999999999995,43.0,0.1343,38,357,395,Evening
13049,2012-07-02,fall,2012,July,21:00:00,0,Monday,1,1,27.489795918367342,28.998799999999996,45.0,0.1343,17,241,258,Evening
13050,2012-07-02,fall,2012,July,22:00:00,0,Monday,1,1,26.53061224489796,28.002199999999995,51.0,0.1642,19,169,188,Evening
13051,2012-07-02,fall,2012,July,23:00:00,0,Monday,1,1,26.53061224489796,28.002199999999995,51.0,0.1045,12,90,102,Evening
13052,2012-07-03,fall,2012,July,00:00:00,0,Tuesday,1,1,25.57142857142857,28.002199999999995,54.0,0.0,9,44,53,Evening
13053,2012-07-03,fall,2012,July,01:00:00,0,Tuesday,1,1,25.57142857142857,28.002199999999995,57.99999999999999,0.0,5,9,14,Evening
13054,2012-07-03,fall,2012,July,02:00:00,0,Tuesday,1,1,25.57142857142857,28.002199999999995,57.99999999999999,0.0,2,8,10,Evening
13055,2012-07-03,fall,2012,July,03:00:00,0,Tuesday,1,1,24.612244897959187,26.998999999999995,65.0,0.1343,0,2,2,Morning
13056,2012-07-03,fall,2012,July,04:00:00,0,Tuesday,1,1,23.6530612244898,26.002399999999994,65.0,0.1045,0,6,6,Morning
13057,2012-07-03,fall,2012,July,05:00:00,0,Tuesday,1,1,24.612244897959187,26.998999999999995,61.0,0.0,2,33,35,Morning
13058,2012-07-03,fall,2012,July,06:00:00,0,Tuesday,1,1,24.612244897959187,26.998999999999995,65.0,0.1343,5,149,154,Morning
13059,2012-07-03,fall,2012,July,07:00:00,0,Tuesday,1,1,26.53061224489796,28.998799999999996,57.99999999999999,0.0,21,462,483,Morning
13060,2012-07-03,fall,2012,July,08:00:00,0,Tuesday,1,1,26.53061224489796,28.998799999999996,62.0,0.0896,42,604,646,Morning
13061,2012-07-03,fall,2012,July,09:00:00,0,Tuesday,1,1,29.408163265306122,32.9984,49.0,0.1642,46,226,272,Morning
13062,2012-07-03,fall,2012,July,10:00:00,0,Tuesday,1,1,30.367346938775505,32.9984,43.0,0.2239,56,153,209,Morning
13063,2012-07-03,fall,2012,July,11:00:00,0,Tuesday,1,1,32.285714285714285,34.0016,34.0,0.194,66,151,217,Day
13064,2012-07-03,fall,2012,July,12:00:00,0,Tuesday,1,1,33.244897959183675,34.0016,28.000000000000004,0.194,74,198,272,Day
13065,2012-07-03,fall,2012,July,13:00:00,0,Tuesday,1,1,34.204081632653065,34.998200000000004,25.0,0.1343,80,203,283,Day
13066,2012-07-03,fall,2012,July,14:00:00,0,Tuesday,1,1,34.204081632653065,34.998200000000004,25.0,0.194,69,241,310,Day
13067,2012-07-03,fall,2012,July,15:00:00,0,Tuesday,1,2,34.204081632653065,34.998200000000004,24.0,0.0,71,330,401,Day
13068,2012-07-03,fall,2012,July,16:00:00,0,Tuesday,1,2,34.204081632653065,34.998200000000004,24.0,0.194,90,437,527,Afternoon
13069,2012-07-03,fall,2012,July,17:00:00,0,Tuesday,1,2,32.285714285714285,32.9984,30.0,0.1642,102,620,722,Afternoon
13070,2012-07-03,fall,2012,July,18:00:00,0,Tuesday,1,2,32.285714285714285,32.9984,30.0,0.0,85,542,627,Afternoon
13071,2012-07-03,fall,2012,July,19:00:00,0,Tuesday,1,2,31.326530612244895,32.9984,36.0,0.1343,66,431,497,Evening
13072,2012-07-03,fall,2012,July,20:00:00,0,Tuesday,1,3,27.489795918367342,30.001999999999995,55.00000000000001,0.4925,80,296,376,Evening
13073,2012-07-03,fall,2012,July,21:00:00,0,Tuesday,1,2,24.612244897959187,26.998999999999995,70.0,0.2836,36,160,196,Evening
13074,2012-07-03,fall,2012,July,22:00:00,0,Tuesday,1,1,23.6530612244898,26.002399999999994,79.0,0.194,26,151,177,Evening
13075,2012-07-03,fall,2012,July,23:00:00,0,Tuesday,1,1,22.69387755102041,24.0026,83.0,0.0,19,152,171,Evening
13076,2012-07-04,fall,2012,July,00:00:00,1,Wednesday,0,1,23.6530612244898,26.002399999999994,79.0,0.0896,19,140,159,Evening
13077,2012-07-04,fall,2012,July,01:00:00,1,Wednesday,0,1,23.6530612244898,26.002399999999994,74.0,0.0,27,96,123,Evening
13078,2012-07-04,fall,2012,July,02:00:00,1,Wednesday,0,1,22.69387755102041,24.0026,83.0,0.1343,27,66,93,Evening
13079,2012-07-04,fall,2012,July,03:00:00,1,Wednesday,0,1,23.6530612244898,26.002399999999994,74.0,0.194,9,23,32,Morning
13080,2012-07-04,fall,2012,July,04:00:00,1,Wednesday,0,1,23.6530612244898,26.002399999999994,69.0,0.2537,5,11,16,Morning
13081,2012-07-04,fall,2012,July,05:00:00,1,Wednesday,0,1,22.69387755102041,24.999200000000002,69.0,0.0,5,14,19,Morning
13082,2012-07-04,fall,2012,July,06:00:00,1,Wednesday,0,1,22.69387755102041,24.999200000000002,69.0,0.0,9,23,32,Morning
13083,2012-07-04,fall,2012,July,07:00:00,1,Wednesday,0,1,23.6530612244898,26.002399999999994,65.0,0.0,10,62,72,Morning
13084,2012-07-04,fall,2012,July,08:00:00,1,Wednesday,0,1,24.612244897959187,26.998999999999995,61.0,0.1045,43,110,153,Morning
13085,2012-07-04,fall,2012,July,09:00:00,1,Wednesday,0,1,27.489795918367342,30.001999999999995,52.0,0.0,90,203,293,Morning
13086,2012-07-04,fall,2012,July,10:00:00,1,Wednesday,0,1,29.408163265306122,32.001799999999996,46.0,0.0,143,304,447,Morning
13087,2012-07-04,fall,2012,July,11:00:00,1,Wednesday,0,1,30.367346938775505,34.0016,46.0,0.1343,164,321,485,Day
13088,2012-07-04,fall,2012,July,12:00:00,1,Wednesday,0,1,32.285714285714285,36.001400000000004,41.0,0.2239,164,330,494,Day
13089,2012-07-04,fall,2012,July,13:00:00,1,Wednesday,0,1,34.204081632653065,38.001200000000004,35.0,0.0,177,322,499,Day
13090,2012-07-04,fall,2012,July,14:00:00,1,Wednesday,0,1,34.204081632653065,38.001200000000004,37.0,0.1642,190,357,547,Day
13091,2012-07-04,fall,2012,July,15:00:00,1,Wednesday,0,1,35.16326530612245,40.001000000000005,35.0,0.2985,155,299,454,Day
13092,2012-07-04,fall,2012,July,16:00:00,1,Wednesday,0,1,35.16326530612245,40.001000000000005,35.0,0.2537,163,226,389,Afternoon
13093,2012-07-04,fall,2012,July,17:00:00,1,Wednesday,0,1,35.16326530612245,40.001000000000005,35.0,0.2985,161,253,414,Afternoon
13094,2012-07-04,fall,2012,July,18:00:00,1,Wednesday,0,1,34.204081632653065,40.001000000000005,42.0,0.194,159,271,430,Afternoon
13095,2012-07-04,fall,2012,July,19:00:00,1,Wednesday,0,1,32.285714285714285,36.998000000000005,47.0,0.2239,177,255,432,Evening
13096,2012-07-04,fall,2012,July,20:00:00,1,Wednesday,0,1,32.285714285714285,36.998000000000005,47.0,0.2239,237,314,551,Evening
13097,2012-07-04,fall,2012,July,21:00:00,1,Wednesday,0,1,31.326530612244895,36.998000000000005,53.0,0.1343,222,362,584,Evening
13098,2012-07-04,fall,2012,July,22:00:00,1,Wednesday,0,1,30.367346938775505,36.001400000000004,56.00000000000001,0.2239,175,327,502,Evening
13099,2012-07-04,fall,2012,July,23:00:00,1,Wednesday,0,2,28.448979591836732,30.001999999999995,43.0,0.0896,31,152,183,Evening
13100,2012-07-05,fall,2012,July,00:00:00,0,Thursday,1,1,26.53061224489796,28.002199999999995,51.0,0.1045,17,71,88,Evening
13101,2012-07-05,fall,2012,July,01:00:00,0,Thursday,1,1,26.53061224489796,28.002199999999995,51.0,0.2836,6,24,30,Evening
13102,2012-07-05,fall,2012,July,02:00:00,0,Thursday,1,1,26.53061224489796,28.002199999999995,51.0,0.0,4,14,18,Evening
13103,2012-07-05,fall,2012,July,03:00:00,0,Thursday,1,1,25.57142857142857,28.002199999999995,54.0,0.194,2,5,7,Morning
13104,2012-07-05,fall,2012,July,04:00:00,0,Thursday,1,1,25.57142857142857,28.002199999999995,57.99999999999999,0.0,0,7,7,Morning
13105,2012-07-05,fall,2012,July,05:00:00,0,Thursday,1,1,25.57142857142857,28.998799999999996,62.0,0.0,1,28,29,Morning
13106,2012-07-05,fall,2012,July,06:00:00,0,Thursday,1,1,25.57142857142857,28.002199999999995,57.99999999999999,0.0,3,130,133,Morning
13107,2012-07-05,fall,2012,July,07:00:00,0,Thursday,1,1,27.489795918367342,30.001999999999995,55.00000000000001,0.0,27,316,343,Morning
13108,2012-07-05,fall,2012,July,08:00:00,0,Thursday,1,1,29.408163265306122,32.9984,49.0,0.1343,36,514,550,Morning
13109,2012-07-05,fall,2012,July,09:00:00,0,Thursday,1,1,31.326530612244895,36.001400000000004,49.0,0.2985,47,246,293,Morning
13110,2012-07-05,fall,2012,July,10:00:00,0,Thursday,1,1,32.285714285714285,36.001400000000004,44.0,0.3582,69,117,186,Morning
13111,2012-07-05,fall,2012,July,11:00:00,0,Thursday,1,1,34.204081632653065,38.001200000000004,35.0,0.2985,107,137,244,Day
13112,2012-07-05,fall,2012,July,12:00:00,0,Thursday,1,1,34.204081632653065,38.001200000000004,35.0,0.3582,88,188,276,Day
13113,2012-07-05,fall,2012,July,13:00:00,0,Thursday,1,1,35.16326530612245,38.997800000000005,33.0,0.2239,129,181,310,Day
13114,2012-07-05,fall,2012,July,14:00:00,0,Thursday,1,1,35.16326530612245,38.997800000000005,33.0,0.3284,87,154,241,Day
13115,2012-07-05,fall,2012,July,15:00:00,0,Thursday,1,1,35.16326530612245,38.997800000000005,33.0,0.3582,71,183,254,Day
13116,2012-07-05,fall,2012,July,16:00:00,0,Thursday,1,1,35.16326530612245,38.997800000000005,33.0,0.2537,109,324,433,Afternoon
13117,2012-07-05,fall,2012,July,17:00:00,0,Thursday,1,1,35.16326530612245,40.001000000000005,35.0,0.1642,114,575,689,Afternoon
13118,2012-07-05,fall,2012,July,18:00:00,0,Thursday,1,2,34.204081632653065,38.997800000000005,39.0,0.3284,96,511,607,Afternoon
13119,2012-07-05,fall,2012,July,19:00:00,0,Thursday,1,2,33.244897959183675,36.998000000000005,39.0,0.2537,128,375,503,Evening
13120,2012-07-05,fall,2012,July,20:00:00,0,Thursday,1,2,32.285714285714285,36.001400000000004,41.0,0.2239,78,243,321,Evening
13121,2012-07-05,fall,2012,July,21:00:00,0,Thursday,1,1,31.326530612244895,34.998200000000004,47.0,0.194,91,232,323,Evening
13122,2012-07-05,fall,2012,July,22:00:00,0,Thursday,1,1,30.367346938775505,36.998000000000005,59.0,0.1343,63,162,225,Evening
13123,2012-07-05,fall,2012,July,23:00:00,0,Thursday,1,1,29.408163265306122,34.0016,55.00000000000001,0.1642,32,99,131,Evening
13124,2012-07-06,fall,2012,July,00:00:00,0,Friday,1,1,28.448979591836732,32.9984,62.0,0.1343,39,63,102,Evening
13125,2012-07-06,fall,2012,July,01:00:00,0,Friday,1,1,28.448979591836732,32.001799999999996,55.00000000000001,0.2239,7,22,29,Evening
13126,2012-07-06,fall,2012,July,02:00:00,0,Friday,1,1,27.489795918367342,30.998599999999996,62.0,0.1343,4,13,17,Evening
13127,2012-07-06,fall,2012,July,03:00:00,0,Friday,1,2,26.53061224489796,30.001999999999995,70.0,0.194,1,6,7,Morning
13128,2012-07-06,fall,2012,July,04:00:00,0,Friday,1,1,26.53061224489796,30.001999999999995,66.0,0.2239,2,4,6,Morning
13129,2012-07-06,fall,2012,July,05:00:00,0,Friday,1,1,26.53061224489796,30.001999999999995,66.0,0.194,4,31,35,Morning
13130,2012-07-06,fall,2012,July,06:00:00,0,Friday,1,1,26.53061224489796,30.001999999999995,66.0,0.194,4,127,131,Morning
13131,2012-07-06,fall,2012,July,07:00:00,0,Friday,1,1,28.448979591836732,30.001999999999995,46.0,0.1343,20,333,353,Morning
13132,2012-07-06,fall,2012,July,08:00:00,0,Friday,1,1,29.408163265306122,30.998599999999996,41.0,0.1642,28,557,585,Morning
13133,2012-07-06,fall,2012,July,09:00:00,0,Friday,1,1,30.367346938775505,32.001799999999996,36.0,0.1343,55,249,304,Morning
13134,2012-07-06,fall,2012,July,10:00:00,0,Friday,1,1,32.285714285714285,32.9984,30.0,0.0,80,130,210,Morning
13135,2012-07-06,fall,2012,July,11:00:00,0,Friday,1,1,31.326530612244895,32.001799999999996,32.0,0.0896,92,141,233,Day
13136,2012-07-06,fall,2012,July,12:00:00,0,Friday,1,1,33.244897959183675,34.0016,28.000000000000004,0.1045,111,220,331,Day
13137,2012-07-06,fall,2012,July,13:00:00,0,Friday,1,1,34.204081632653065,36.001400000000004,27.0,0.1045,99,194,293,Day
13138,2012-07-06,fall,2012,July,14:00:00,0,Friday,1,1,34.204081632653065,36.998000000000005,31.0,0.1642,91,184,275,Day
13139,2012-07-06,fall,2012,July,15:00:00,0,Friday,1,1,35.16326530612245,38.001200000000004,28.999999999999996,0.194,79,206,285,Day
13140,2012-07-06,fall,2012,July,16:00:00,0,Friday,1,1,35.16326530612245,38.001200000000004,28.999999999999996,0.1045,69,300,369,Afternoon
13141,2012-07-06,fall,2012,July,17:00:00,0,Friday,1,1,35.16326530612245,38.001200000000004,28.999999999999996,0.0,90,486,576,Afternoon
13142,2012-07-06,fall,2012,July,18:00:00,0,Friday,1,1,34.204081632653065,36.998000000000005,33.0,0.2537,106,454,560,Afternoon
13143,2012-07-06,fall,2012,July,19:00:00,0,Friday,1,1,33.244897959183675,36.001400000000004,35.0,0.2239,112,306,418,Evening
13144,2012-07-06,fall,2012,July,20:00:00,0,Friday,1,1,32.285714285714285,34.998200000000004,39.0,0.1045,91,245,336,Evening
13145,2012-07-06,fall,2012,July,21:00:00,0,Friday,1,1,30.367346938775505,34.998200000000004,52.0,0.1343,77,223,300,Evening
13146,2012-07-06,fall,2012,July,22:00:00,0,Friday,1,1,29.408163265306122,34.0016,55.00000000000001,0.194,78,210,288,Evening
13147,2012-07-06,fall,2012,July,23:00:00,0,Friday,1,1,29.408163265306122,36.001400000000004,63.0,0.1045,27,137,164,Evening
13148,2012-07-07,fall,2012,July,00:00:00,0,Saturday,0,1,28.448979591836732,34.0016,66.0,0.1343,35,115,150,Evening
13149,2012-07-07,fall,2012,July,01:00:00,0,Saturday,0,1,27.489795918367342,32.001799999999996,70.0,0.1642,16,55,71,Evening
13150,2012-07-07,fall,2012,July,02:00:00,0,Saturday,0,1,27.489795918367342,32.9984,72.0,0.1642,11,47,58,Evening
13151,2012-07-07,fall,2012,July,03:00:00,0,Saturday,0,1,26.53061224489796,30.998599999999996,74.0,0.1343,12,19,31,Morning
13152,2012-07-07,fall,2012,July,04:00:00,0,Saturday,0,1,26.53061224489796,30.998599999999996,74.0,0.1642,3,13,16,Morning
13153,2012-07-07,fall,2012,July,05:00:00,0,Saturday,0,1,26.53061224489796,30.998599999999996,74.0,0.194,2,12,14,Morning
13154,2012-07-07,fall,2012,July,06:00:00,0,Saturday,0,1,26.53061224489796,30.998599999999996,74.0,0.1045,4,27,31,Morning
13155,2012-07-07,fall,2012,July,07:00:00,0,Saturday,0,1,28.448979591836732,34.0016,66.0,0.1045,8,63,71,Morning
13156,2012-07-07,fall,2012,July,08:00:00,0,Saturday,0,1,30.367346938775505,38.997800000000005,63.0,0.194,32,120,152,Morning
13157,2012-07-07,fall,2012,July,09:00:00,0,Saturday,0,1,31.326530612244895,38.997800000000005,59.0,0.1642,69,187,256,Morning
13158,2012-07-07,fall,2012,July,10:00:00,0,Saturday,0,1,35.16326530612245,40.997600000000006,37.0,0.2239,100,225,325,Morning
13159,2012-07-07,fall,2012,July,11:00:00,0,Saturday,0,1,36.12244897959183,42.0008,38.0,0.194,122,245,367,Day
13160,2012-07-07,fall,2012,July,12:00:00,0,Saturday,0,1,37.08163265306122,40.997600000000006,31.0,0.3582,124,218,342,Day
13161,2012-07-07,fall,2012,July,13:00:00,0,Saturday,0,2,37.08163265306122,40.997600000000006,31.0,0.2537,116,244,360,Day
13162,2012-07-07,fall,2012,July,14:00:00,0,Saturday,0,2,37.08163265306122,40.997600000000006,30.0,0.1343,105,203,308,Day
13163,2012-07-07,fall,2012,July,15:00:00,0,Saturday,0,1,37.08163265306122,40.001000000000005,26.0,0.0,113,193,306,Day
13164,2012-07-07,fall,2012,July,16:00:00,0,Saturday,0,1,39.0,40.997600000000006,19.0,0.1642,102,192,294,Afternoon
13165,2012-07-07,fall,2012,July,17:00:00,0,Saturday,0,1,37.08163265306122,40.001000000000005,26.0,0.1343,103,176,279,Afternoon
13166,2012-07-07,fall,2012,July,18:00:00,0,Saturday,0,1,36.12244897959183,38.997800000000005,28.999999999999996,0.0896,83,194,277,Afternoon
13167,2012-07-07,fall,2012,July,19:00:00,0,Saturday,0,1,35.16326530612245,38.997800000000005,33.0,0.1343,68,219,287,Evening
13168,2012-07-07,fall,2012,July,20:00:00,0,Saturday,0,1,34.204081632653065,38.001200000000004,37.0,0.1642,79,197,276,Evening
13169,2012-07-07,fall,2012,July,21:00:00,0,Saturday,0,1,33.244897959183675,36.001400000000004,37.0,0.194,51,150,201,Evening
13170,2012-07-07,fall,2012,July,22:00:00,0,Saturday,0,1,31.326530612244895,38.997800000000005,59.0,0.194,56,164,220,Evening
13171,2012-07-07,fall,2012,July,23:00:00,0,Saturday,0,1,31.326530612244895,38.001200000000004,56.00000000000001,0.1642,34,114,148,Evening
13172,2012-07-08,fall,2012,July,00:00:00,0,Sunday,0,1,30.367346938775505,36.001400000000004,56.00000000000001,0.1343,22,125,147,Evening
13173,2012-07-08,fall,2012,July,01:00:00,0,Sunday,0,1,30.367346938775505,36.001400000000004,56.00000000000001,0.1045,25,99,124,Evening
13174,2012-07-08,fall,2012,July,02:00:00,0,Sunday,0,1,30.367346938775505,34.998200000000004,52.0,0.1045,11,59,70,Evening
13175,2012-07-08,fall,2012,July,03:00:00,0,Sunday,0,1,29.408163265306122,34.998200000000004,59.0,0.1045,1,34,35,Morning
13176,2012-07-08,fall,2012,July,04:00:00,0,Sunday,0,1,28.448979591836732,34.0016,66.0,0.1045,2,11,13,Morning
13177,2012-07-08,fall,2012,July,05:00:00,0,Sunday,0,1,28.448979591836732,32.9984,62.0,0.0,1,5,6,Morning
13178,2012-07-08,fall,2012,July,06:00:00,0,Sunday,0,1,28.448979591836732,34.998200000000004,70.0,0.1343,5,16,21,Morning
13179,2012-07-08,fall,2012,July,07:00:00,0,Sunday,0,1,29.408163265306122,36.998000000000005,66.0,0.0,19,33,52,Morning
13180,2012-07-08,fall,2012,July,08:00:00,0,Sunday,0,1,31.326530612244895,36.998000000000005,53.0,0.1343,35,95,130,Morning
13181,2012-07-08,fall,2012,July,09:00:00,0,Sunday,0,1,32.285714285714285,38.001200000000004,50.0,0.1045,70,172,242,Morning
13182,2012-07-08,fall,2012,July,10:00:00,0,Sunday,0,1,34.204081632653065,40.997600000000006,45.0,0.0,85,234,319,Morning
13183,2012-07-08,fall,2012,July,11:00:00,0,Sunday,0,1,35.16326530612245,42.9974,42.0,0.2985,120,269,389,Day
13184,2012-07-08,fall,2012,July,12:00:00,0,Sunday,0,1,35.16326530612245,42.9974,42.0,0.194,105,271,376,Day
13185,2012-07-08,fall,2012,July,13:00:00,0,Sunday,0,1,36.12244897959183,42.0008,38.0,0.2537,118,219,337,Day
13186,2012-07-08,fall,2012,July,14:00:00,0,Sunday,0,1,37.08163265306122,44.0006,36.0,0.1642,77,235,312,Day
13187,2012-07-08,fall,2012,July,15:00:00,0,Sunday,0,3,35.16326530612245,42.9974,42.0,0.2836,80,218,298,Day
13188,2012-07-08,fall,2012,July,16:00:00,0,Sunday,0,2,29.408163265306122,36.998000000000005,66.0,0.2239,65,226,291,Afternoon
13189,2012-07-08,fall,2012,July,17:00:00,0,Sunday,0,1,28.448979591836732,32.9984,59.0,0.0,68,202,270,Afternoon
13190,2012-07-08,fall,2012,July,18:00:00,0,Sunday,0,1,28.448979591836732,32.9984,62.0,0.1045,54,199,253,Afternoon
13191,2012-07-08,fall,2012,July,19:00:00,0,Sunday,0,1,28.448979591836732,32.9984,62.0,0.1642,66,184,250,Evening
13192,2012-07-08,fall,2012,July,20:00:00,0,Sunday,0,1,27.489795918367342,32.001799999999996,70.0,0.0896,79,206,285,Evening
13193,2012-07-08,fall,2012,July,21:00:00,0,Sunday,0,1,27.489795918367342,32.001799999999996,70.0,0.1343,58,149,207,Evening
13194,2012-07-08,fall,2012,July,22:00:00,0,Sunday,0,3,26.53061224489796,30.001999999999995,70.0,0.0896,12,110,122,Evening
13195,2012-07-08,fall,2012,July,23:00:00,0,Sunday,0,3,23.6530612244898,26.002399999999994,83.0,0.0896,25,98,123,Evening
13196,2012-07-09,fall,2012,July,00:00:00,0,Monday,1,2,23.6530612244898,26.002399999999994,89.0,0.0896,6,33,39,Evening
13197,2012-07-09,fall,2012,July,01:00:00,0,Monday,1,3,24.612244897959187,28.002199999999995,89.0,0.1045,5,13,18,Evening
13198,2012-07-09,fall,2012,July,02:00:00,0,Monday,1,3,24.612244897959187,28.002199999999995,89.0,0.194,1,4,5,Evening
13199,2012-07-09,fall,2012,July,03:00:00,0,Monday,1,3,24.612244897959187,28.002199999999995,89.0,0.194,0,5,5,Morning
13200,2012-07-09,fall,2012,July,04:00:00,0,Monday,1,3,22.69387755102041,22.9994,89.0,0.3881,1,1,2,Morning
13201,2012-07-09,fall,2012,July,05:00:00,0,Monday,1,2,22.69387755102041,24.0026,83.0,0.2239,1,27,28,Morning
13202,2012-07-09,fall,2012,July,06:00:00,0,Monday,1,3,21.734693877551024,22.0028,89.0,0.2537,6,86,92,Morning
13203,2012-07-09,fall,2012,July,07:00:00,0,Monday,1,3,22.69387755102041,24.0026,83.0,0.2239,7,223,230,Morning
13204,2012-07-09,fall,2012,July,08:00:00,0,Monday,1,2,22.69387755102041,24.0026,83.0,0.1642,26,429,455,Morning
13205,2012-07-09,fall,2012,July,09:00:00,0,Monday,1,2,22.69387755102041,24.0026,83.0,0.1642,38,325,363,Morning
13206,2012-07-09,fall,2012,July,10:00:00,0,Monday,1,2,22.69387755102041,24.0026,83.0,0.194,58,117,175,Morning
13207,2012-07-09,fall,2012,July,11:00:00,0,Monday,1,2,25.57142857142857,28.998799999999996,62.0,0.1343,72,144,216,Day
13208,2012-07-09,fall,2012,July,12:00:00,0,Monday,1,2,26.53061224489796,28.998799999999996,57.99999999999999,0.1343,61,205,266,Day
13209,2012-07-09,fall,2012,July,13:00:00,0,Monday,1,2,27.489795918367342,30.001999999999995,55.00000000000001,0.2537,67,188,255,Day
13210,2012-07-09,fall,2012,July,14:00:00,0,Monday,1,2,26.53061224489796,28.998799999999996,55.00000000000001,0.2537,58,184,242,Day
13211,2012-07-09,fall,2012,July,15:00:00,0,Monday,1,2,27.489795918367342,28.998799999999996,45.0,0.2239,66,214,280,Day
13212,2012-07-09,fall,2012,July,16:00:00,0,Monday,1,1,28.448979591836732,30.001999999999995,40.0,0.2836,88,325,413,Afternoon
13213,2012-07-09,fall,2012,July,17:00:00,0,Monday,1,1,28.448979591836732,30.001999999999995,40.0,0.1642,108,741,849,Afternoon
13214,2012-07-09,fall,2012,July,18:00:00,0,Monday,1,1,27.489795918367342,28.998799999999996,48.0,0.1343,82,790,872,Afternoon
13215,2012-07-09,fall,2012,July,19:00:00,0,Monday,1,1,26.53061224489796,28.998799999999996,55.00000000000001,0.1642,88,543,631,Evening
13216,2012-07-09,fall,2012,July,20:00:00,0,Monday,1,2,26.53061224489796,28.998799999999996,55.00000000000001,0.1045,69,378,447,Evening
13217,2012-07-09,fall,2012,July,21:00:00,0,Monday,1,2,26.53061224489796,28.998799999999996,55.00000000000001,0.0896,33,298,331,Evening
13218,2012-07-09,fall,2012,July,22:00:00,0,Monday,1,2,25.57142857142857,28.002199999999995,57.99999999999999,0.1045,35,189,224,Evening
